Enroll,READING,WRITING,LISTENING,ORAL,FINAL,NIVEL,adm_administration_date
53079,28,15,13,19,C,1,11/20/21 14:00
53081,31,15,16,20,A,1,11/20/21 14:00
53102,26,14,12,19,C,1,11/20/21 14:00
53130,16,10,7,16,D,1,11/20/21 14:00
53131,24,15,16,20,C,1,11/20/21 14:00
53140,26,15,15,19,C,1,11/20/21 14:00
53145,25,12,6,18,D,1,11/20/21 14:00
53163,30,16,17,20,A,1,11/20/21 14:00
53198,22,16,16,19,C,1,11/20/21 14:00
53204,23,11,7,14,D,1,11/20/21 14:00
53208,5,6,5,5,E,1,11/20/21 14:00
53215,26,15,20,17,B,1,11/20/21 14:00
53224,24,16,9,20,C,1,11/20/21 14:00
53230,30,16,19,20,A,1,11/20/21 14:00
53235,28,15,16,15,C,1,11/20/21 14:00
53243,29,15,17,20,B,1,11/20/21 14:00
53246,28,16,17,20,B,1,11/20/21 14:00
53254,28,16,17,16,B,1,11/20/21 14:00
53260,17,12,9,13,D,1,11/20/21 14:00
53264,30,15,20,15,B,1,11/20/21 14:00
53266,22,6,8,5,E,1,11/20/21 14:00
53272,9,6,7,16,D,1,11/20/21 14:00
53361,20,5,10,12,D,1,11/20/21 14:00
53436,29,16,18,20,A,1,11/20/21 14:00
53470,24,13,4,13,D,1,11/20/21 14:00
53519,25,15,18,20,C,1,11/20/21 14:00
53572,22,16,10,16,C,1,11/20/21 14:00
53580,24,12,15,17,C,1,11/20/21 14:00
53607,29,16,17,19,B,1,11/20/21 14:00
53615,25,10,16,15,C,1,11/20/21 14:00
53619,29,16,19,20,A,1,11/20/21 14:00
53620,28,14,19,16,B,1,11/20/21 14:00
53736,29,15,17,20,B,1,11/20/21 14:00
52736,31,16,17,20,A,1,11/20/21 14:00
52738,14,10,12,14,D,1,11/20/21 14:00
52995,26,14,13,17,C,1,11/20/21 14:00
53251,30,16,18,19,A,1,11/20/21 14:00
53509,23,13,15,20,C,1,11/20/21 14:00
52742,32,16,19,20,A,1,11/20/21 14:00
53510,27,15,14,20,C,1,11/20/21 14:00
53025,21,11,7,11,D,1,11/20/21 14:00
52771,25,15,14,20,C,1,11/20/21 14:00
53032,14,12,6,7,E,1,11/20/21 14:00
53035,23,13,13,11,C,1,11/20/21 14:00
52785,28,12,14,14,C,1,11/20/21 14:00
53556,29,12,15,15,C,1,11/20/21 14:00
52537,15,7,12,11,D,1,11/20/21 14:00
53059,12,7,4,10,E,1,11/20/21 14:00
53061,29,15,16,20,B,1,11/20/21 14:00
52809,25,11,16,8,D,1,11/20/21 14:00
53066,29,15,16,20,B,1,11/20/21 14:00
52815,27,15,17,18,B,1,11/20/21 14:00
52589,29,15,15,20,C,1,11/20/21 14:00
53106,31,16,20,19,A,1,11/20/21 14:00
53651,32,16,20,17,A,1,11/20/21 14:00
53153,20,9,10,10,E,1,11/20/21 14:00
53154,28,13,18,20,B,1,11/20/21 14:00
53174,26,12,10,16,C,1,11/20/21 14:00
53176,19,9,10,5,E,1,11/20/21 14:00
53690,28,16,20,20,A,1,11/20/21 14:00
53694,18,13,10,10,E,1,11/20/21 14:00
52928,17,6,9,13,D,1,11/20/21 14:00
53185,28,15,16,20,B,1,11/20/21 14:00
53697,12,12,5,9,E,1,11/20/21 14:00
53699,27,16,15,11,C,1,11/20/21 14:00
53700,23,12,11,17,C,1,11/20/21 14:00
52431,27,13,18,12,C,1,11/20/21 14:00
52945,26,14,10,19,C,1,11/20/21 14:00
53202,23,13,12,11,C,1,11/20/21 14:00
52948,25,16,18,20,C,1,11/20/21 14:00
53209,27,15,19,14,C,1,11/20/21 14:00
52956,6,4,2,5,E,1,11/20/21 14:00
53217,27,11,16,18,C,1,11/20/21 14:00
52723,28,15,14,15,C,1,11/20/21 14:00
52725,27,15,18,15,B,1,11/20/21 14:00
53494,24,13,13,17,C,1,11/20/21 14:00
53689,26,12,15,10,D,1,11/20/21 14:00
52784,27,15,18,17,B,1,11/20/21 14:00
53039,29,15,19,20,A,1,11/20/21 14:00
53195,26,15,17,20,C,1,11/20/21 14:00
52430,30,16,11,20,C,1,11/20/21 14:00
52444,28,15,18,19,B,1,11/20/21 14:00
52453,13,5,3,5,E,1,11/20/21 14:00
52465,29,13,16,20,C,1,11/20/21 14:00
52481,24,13,15,18,C,1,11/20/21 14:00
52499,23,13,12,10,D,1,11/20/21 14:00
52517,23,7,8,17,D,1,11/20/21 14:00
52522,29,16,19,20,A,1,11/20/21 14:00
52525,29,15,16,20,B,1,11/20/21 14:00
52532,21,4,7,5,E,1,11/20/21 14:00
52539,13,9,3,8,E,1,11/20/21 14:00
52549,30,7,18,18,C,1,11/20/21 14:00
52554,25,13,16,15,C,1,11/20/21 14:00
52564,30,15,16,19,B,1,11/20/21 14:00
52570,19,13,11,18,D,1,11/20/21 14:00
52574,30,15,16,19,B,1,11/20/21 14:00
52577,27,16,14,18,C,1,11/20/21 14:00
52579,24,10,11,16,D,1,11/20/21 14:00
52597,26,16,19,20,B,1,11/20/21 14:00
52602,28,15,18,20,B,1,11/20/21 14:00
52610,26,13,15,20,C,1,11/20/21 14:00
52615,31,16,13,20,B,1,11/20/21 14:00
52631,8,8,4,7,E,1,11/20/21 14:00
52639,29,16,19,18,A,1,11/20/21 14:00
52665,27,15,17,19,B,1,11/20/21 14:00
52696,25,9,15,16,C,1,11/20/21 14:00
52729,29,16,16,19,B,1,11/20/21 14:00
52760,23,14,14,14,C,1,11/20/21 14:00
52762,29,16,18,20,A,1,11/20/21 14:00
52773,26,16,19,20,B,1,11/20/21 14:00
52823,30,16,19,15,B,1,11/20/21 14:00
52831,21,14,9,15,C,1,11/20/21 14:00
52837,27,12,16,19,C,1,11/20/21 14:00
52849,28,16,19,16,B,1,11/20/21 14:00
52851,27,15,10,16,C,1,11/20/21 14:00
52857,28,15,15,16,C,1,11/20/21 14:00
52896,22,14,10,19,C,1,11/20/21 14:00
52897,29,14,15,19,C,1,11/20/21 14:00
52914,27,15,17,17,B,1,11/20/21 14:00
52918,29,15,19,20,A,1,11/20/21 14:00
52921,14,7,9,14,D,1,11/20/21 14:00
52922,28,8,11,19,C,1,11/20/21 14:00
52926,25,13,11,13,C,1,11/20/21 14:00
52939,26,15,15,20,C,1,11/20/21 14:00
52944,27,15,17,13,C,1,11/20/21 14:00
52960,31,16,20,20,A,1,11/20/21 14:00
52975,26,15,13,17,C,1,11/20/21 14:00
52983,30,16,16,17,B,1,11/20/21 14:00
52990,22,14,8,17,C,1,11/20/21 14:00
52991,29,15,12,18,C,1,11/20/21 14:00
52999,30,15,17,20,B,1,11/20/21 14:00
53019,29,15,13,19,C,1,11/20/21 14:00
53027,31,12,18,19,B,1,11/20/21 14:00
53029,18,10,8,14,D,1,11/20/21 14:00
53048,30,16,20,20,A,1,11/20/21 14:00
53049,13,8,8,6,E,1,11/20/21 14:00
53522,28,14,13,19,C,1,11/20/21 14:00
53575,24,12,13,14,C,1,11/20/21 14:00
53585,26,14,11,18,C,1,11/20/21 14:00
53593,29,15,15,19,B,1,11/20/21 14:00
53623,29,16,16,17,B,1,11/20/21 14:00
53625,12,6,1,5,E,1,11/20/21 14:00
53627,28,16,20,19,A,1,11/20/21 14:00
53632,25,16,16,18,C,1,11/20/21 14:00
53634,19,7,7,6,E,1,11/20/21 14:00
53663,24,15,11,20,C,1,11/20/21 14:00
53669,20,14,15,15,C,1,11/20/21 14:00
53676,14,7,0,0,E,1,11/20/21 14:00
53683,26,16,18,20,B,1,11/20/21 14:00
53684,30,14,13,19,C,1,11/20/21 14:00
53765,28,16,19,18,A,1,11/20/21 14:00
53007,25,15,11,17,C,1,11/20/21 14:00
52419,17,18,18,19,B,2,11/27/21 14:00
52421,16,17,13,20,C,2,11/27/21 14:00
52424,18,19,15,20,B,2,11/27/21 14:00
52427,14,13,11,16,D,2,11/27/21 14:00
52432,15,22,17,20,B,2,11/27/21 14:00
52437,14,14,10,20,D,2,11/27/21 14:00
52438,15,19,13,19,C,2,11/27/21 14:00
52442,15,9,17,16,C,2,11/27/21 14:00
52448,13,5,8,10,E,2,11/27/21 14:00
52450,16,16,11,14,C,2,11/27/21 14:00
52452,15,15,19,18,C,2,11/27/21 14:00
52457,16,11,11,16,C,2,11/27/21 14:00
52459,15,24,14,20,B,2,11/27/21 14:00
52468,17,23,17,20,A,2,11/27/21 14:00
52473,13,19,12,16,C,2,11/27/21 14:00
52477,14,10,12,19,D,2,11/27/21 14:00
52478,16,16,12,18,C,2,11/27/21 14:00
52484,10,14,8,17,D,2,11/27/21 14:00
52489,10,9,7,16,D,2,11/27/21 14:00
53571,17,13,8,15,C,2,11/27/21 14:00
53587,15,11,9,18,D,2,11/27/21 14:00
53588,17,22,17,20,A,2,11/27/21 14:00
52466,17,20,16,13,B,2,11/27/21 14:00
52472,16,10,9,14,D,2,11/27/21 14:00
52501,8,9,6,5,E,2,11/27/21 14:00
52538,15,11,12,15,D,2,11/27/21 14:00
52586,16,20,12,19,C,2,11/27/21 14:00
52598,15,19,14,14,C,2,11/27/21 14:00
52841,7,8,5,9,E,2,11/27/21 14:00
52872,15,15,14,12,C,2,11/27/21 14:00
52900,11,16,13,12,C,2,11/27/21 14:00
52902,15,11,7,12,D,2,11/27/21 14:00
52925,12,8,9,9,E,2,11/27/21 14:00
52931,16,20,13,20,C,2,11/27/21 14:00
52950,9,10,8,6,E,2,11/27/21 14:00
52953,16,19,17,12,C,2,11/27/21 14:00
52955,15,13,10,14,C,2,11/27/21 14:00
52961,10,8,4,7,E,2,11/27/21 14:00
52967,14,21,15,16,C,2,11/27/21 14:00
52988,14,21,15,12,C,2,11/27/21 14:00
52989,13,19,17,20,C,2,11/27/21 14:00
52996,15,16,9,18,C,2,11/27/21 14:00
53010,16,23,18,20,A,2,11/27/21 14:00
53013,9,5,6,8,E,2,11/27/21 14:00
53021,13,18,13,18,C,2,11/27/21 14:00
53023,12,16,6,15,D,2,11/27/21 14:00
53050,10,11,8,18,D,2,11/27/21 14:00
53259,12,10,7,20,D,2,11/27/21 14:00
53299,17,19,18,19,B,2,11/27/21 14:00
53505,8,10,6,12,D,2,11/27/21 14:00
53566,17,18,16,20,B,2,11/27/21 14:00
53599,14,18,11,18,C,2,11/27/21 14:00
53630,13,14,9,18,D,2,11/27/21 14:00
53674,12,12,7,18,D,2,11/27/21 14:00
53678,16,12,5,19,D,2,11/27/21 14:00
52436,16,17,17,20,B,2,11/27/21 14:00
52494,12,12,11,18,D,2,11/27/21 14:00
52507,8,9,10,11,D,2,11/27/21 14:00
52648,18,18,16,19,B,2,11/27/21 14:00
52769,18,18,18,19,B,2,11/27/21 14:00
52803,14,16,13,19,C,2,11/27/21 14:00
52836,11,12,8,14,D,2,11/27/21 14:00
52891,9,12,6,18,D,2,11/27/21 14:00
52932,14,22,16,19,B,2,11/27/21 14:00
53042,14,16,9,19,C,2,11/27/21 14:00
53043,12,13,8,9,E,2,11/27/21 14:00
53054,17,16,13,19,C,2,11/27/21 14:00
53120,9,13,14,18,D,2,11/27/21 14:00
53147,17,18,17,19,C,2,11/27/21 14:00
53182,13,13,8,11,D,2,11/27/21 14:00
53214,9,10,4,17,D,2,11/27/21 14:00
53218,13,16,9,20,D,2,11/27/21 14:00
53220,12,15,18,20,C,2,11/27/21 14:00
53223,13,18,10,20,C,2,11/27/21 14:00
53238,12,7,6,18,D,2,11/27/21 14:00
53241,13,11,10,19,D,2,11/27/21 14:00
53252,10,9,9,13,D,2,11/27/21 14:00
53274,17,16,12,20,C,2,11/27/21 14:00
53297,13,16,13,19,C,2,11/27/21 14:00
53298,16,14,16,18,C,2,11/27/21 14:00
53326,15,11,8,15,D,2,11/27/21 14:00
53446,11,14,11,18,D,2,11/27/21 14:00
53516,13,12,9,18,D,2,11/27/21 14:00
53537,17,16,17,19,C,2,11/27/21 14:00
53541,14,16,5,12,D,2,11/27/21 14:00
53604,13,15,9,18,D,2,11/27/21 14:00
53629,10,11,7,10,E,2,11/27/21 14:00
53641,15,13,11,19,C,2,11/27/21 14:00
53643,13,20,14,18,C,2,11/27/21 14:00
53680,12,14,8,18,D,2,11/27/21 14:00
53688,14,10,13,19,D,2,11/27/21 14:00
53735,15,18,16,19,C,2,11/27/21 14:00
52982,16,15,13,20,C,2,11/27/21 14:00
52543,15,19,14,20,C,2,11/27/21 14:00
52668,16,17,14,17,C,2,11/27/21 14:00
52678,10,11,7,15,D,2,11/27/21 14:00
52682,13,16,8,18,D,2,11/27/21 14:00
52708,16,15,10,18,C,2,11/27/21 14:00
52740,14,16,13,19,C,2,11/27/21 14:00
52741,7,6,1,5,E,2,11/27/21 14:00
52895,12,15,14,18,C,2,11/27/21 14:00
52912,15,11,7,20,D,2,11/27/21 14:00
52937,15,16,15,18,C,2,11/27/21 14:00
52940,17,19,12,19,C,2,11/27/21 14:00
52941,13,16,13,16,C,2,11/27/21 14:00
52958,14,15,10,20,C,2,11/27/21 14:00
52981,14,12,14,17,C,2,11/27/21 14:00
52984,15,14,10,17,C,2,11/27/21 14:00
52994,12,19,16,20,C,2,11/27/21 14:00
53001,18,21,15,19,B,2,11/27/21 14:00
53004,12,12,10,15,D,2,11/27/21 14:00
53017,15,12,10,18,D,2,11/27/21 14:00
53020,5,8,4,11,D,2,11/27/21 14:00
53046,11,14,6,15,D,2,11/27/21 14:00
53056,12,8,9,16,D,2,11/27/21 14:00
53058,19,18,14,18,B,2,11/27/21 14:00
53076,12,12,6,11,D,2,11/27/21 14:00
53088,10,10,8,8,E,2,11/27/21 14:00
53117,15,10,11,13,D,2,11/27/21 14:00
53129,14,10,9,16,D,2,11/27/21 14:00
53135,18,20,19,20,A,2,11/27/21 14:00
53155,14,17,16,20,C,2,11/27/21 14:00
53161,13,8,7,18,D,2,11/27/21 14:00
53165,13,13,6,10,E,2,11/27/21 14:00
53168,14,8,10,11,D,2,11/27/21 14:00
53178,17,18,12,16,C,2,11/27/21 14:00
53180,15,13,11,19,D,2,11/27/21 14:00
53183,8,6,3,12,D,2,11/27/21 14:00
53200,15,13,14,17,C,2,11/27/21 14:00
53205,17,19,17,20,B,2,11/27/21 14:00
53206,10,9,9,10,E,2,11/27/21 14:00
53212,15,18,13,16,C,2,11/27/21 14:00
53240,15,18,19,18,B,2,11/27/21 14:00
53489,12,20,15,18,C,2,11/27/21 14:00
53491,15,20,16,17,B,2,11/27/21 14:00
53521,18,19,19,19,A,2,11/27/21 14:00
53583,15,14,6,13,D,2,11/27/21 14:00
53595,18,22,18,18,A,2,11/27/21 14:00
53600,19,23,18,20,A,2,11/27/21 14:00
53605,9,9,6,12,D,2,11/27/21 14:00
53617,8,13,9,5,E,2,11/27/21 14:00
53622,18,21,16,20,B,2,11/27/21 14:00
53648,11,5,11,15,D,2,11/27/21 14:00
53671,16,11,12,13,C,2,11/27/21 14:00
53677,16,15,9,16,D,2,11/27/21 14:00
53681,12,12,16,17,C,2,11/27/21 14:00
53686,13,12,10,18,D,2,11/27/21 14:00
53698,15,17,13,16,C,2,11/27/21 14:00
53703,8,8,4,8,E,2,11/27/21 14:00
53706,15,22,13,18,B,2,11/27/21 14:00
53554,11,16,12,19,C,2,11/27/21 14:00
53196,18,21,17,20,A,2,11/27/21 14:00
52439,13,15,9,16,D,2,11/27/21 14:00
52475,11,11,8,17,D,2,11/27/21 14:00
52500,16,19,12,16,C,2,11/27/21 14:00
52524,16,20,18,20,B,2,11/27/21 14:00
52599,15,16,8,17,D,2,11/27/21 14:00
52622,8,7,8,19,D,2,11/27/21 14:00
52624,15,16,11,19,C,2,11/27/21 14:00
52632,7,8,7,11,D,2,11/27/21 14:00
52636,9,11,6,18,D,2,11/27/21 14:00
52870,16,15,11,11,C,2,11/27/21 14:00
52930,15,14,8,15,D,2,11/27/21 14:00
52957,14,16,16,19,C,2,11/27/21 14:00
53038,10,11,7,7,E,2,11/27/21 14:00
53041,9,2,4,16,D,2,11/27/21 14:00
53051,17,16,15,18,C,2,11/27/21 14:00
53158,17,18,12,20,C,2,11/27/21 14:00
53187,16,15,11,11,C,2,11/27/21 14:00
53194,14,7,5,5,E,2,11/27/21 14:00
53226,14,16,18,20,C,2,11/27/21 14:00
53229,9,9,9,15,D,2,11/27/21 14:00
53249,10,14,8,14,D,2,11/27/21 14:00
53269,17,24,15,17,B,2,11/27/21 14:00
53275,14,15,4,13,D,2,11/27/21 14:00
53289,10,9,9,19,D,2,11/27/21 14:00
53296,12,14,16,18,C,2,11/27/21 14:00
53301,15,11,5,6,E,2,11/27/21 14:00
53304,15,14,4,16,D,2,11/27/21 14:00
53317,17,24,20,19,A,2,11/27/21 14:00
53319,18,18,16,15,B,2,11/27/21 14:00
53339,13,17,17,17,C,2,11/27/21 14:00
53366,11,9,4,0,E,2,11/27/21 14:00
53376,15,14,8,13,D,2,11/27/21 14:00
53480,14,17,14,8,D,2,11/27/21 14:00
53552,11,14,7,19,D,2,11/27/21 14:00
53637,14,11,9,13,D,2,11/27/21 14:00
53708,13,14,9,12,D,2,11/27/21 14:00
53713,16,21,14,17,B,2,11/27/21 14:00
53715,10,9,5,13,D,2,11/27/21 14:00
53077,11,12,7,13,D,2,11/27/21 14:00
53714,18,19,19,19,A,2,11/27/21 14:00
52422,16,16,14,20,C,2,11/27/21 14:00
52426,15,18,19,20,B,2,11/27/21 14:00
52446,15,18,13,19,C,2,11/27/21 14:00
52456,17,18,18,19,B,2,11/27/21 14:00
52458,10,19,12,16,C,2,11/27/21 14:00
52460,15,19,18,20,B,2,11/27/21 14:00
52488,18,19,16,20,B,2,11/27/21 14:00
52492,14,17,13,17,C,2,11/27/21 14:00
52502,19,12,9,20,C,2,11/27/21 14:00
52520,15,12,15,19,C,2,11/27/21 14:00
52523,13,11,10,20,D,2,11/27/21 14:00
52541,15,20,19,20,B,2,11/27/21 14:00
52547,14,13,10,17,D,2,11/27/21 14:00
52553,9,9,6,15,D,2,11/27/21 14:00
52556,13,14,18,17,C,2,11/27/21 14:00
52557,14,12,9,17,D,2,11/27/21 14:00
52559,15,19,17,20,B,2,11/27/21 14:00
52561,15,16,16,18,C,2,11/27/21 14:00
52565,15,17,15,20,C,2,11/27/21 14:00
52566,11,7,4,13,D,2,11/27/21 14:00
52568,15,16,15,20,C,2,11/27/21 14:00
52569,13,17,15,19,C,2,11/27/21 14:00
52573,7,9,6,6,E,2,11/27/21 14:00
52588,13,13,5,15,D,2,11/27/21 14:00
52600,15,16,10,17,C,2,11/27/21 14:00
52604,17,14,12,16,C,2,11/27/21 14:00
52620,14,14,9,16,C,2,11/27/21 14:00
52649,15,15,18,15,C,2,11/27/21 14:00
52662,17,17,16,20,C,2,11/27/21 14:00
52677,14,16,11,20,C,2,11/27/21 14:00
52680,15,19,18,18,B,2,11/27/21 14:00
52681,14,12,10,18,D,2,11/27/21 14:00
52689,15,14,11,11,C,2,11/27/21 14:00
52691,16,15,17,19,C,2,11/27/21 14:00
52697,14,18,13,19,C,2,11/27/21 14:00
52713,17,15,17,19,C,2,11/27/21 14:00
52716,17,17,18,15,C,2,11/27/21 14:00
52737,17,23,16,17,B,2,11/27/21 14:00
52745,15,14,12,17,C,2,11/27/21 14:00
52751,10,12,12,20,D,2,11/27/21 14:00
52754,18,17,17,19,B,2,11/27/21 14:00
52756,16,17,10,14,C,2,11/27/21 14:00
52758,12,6,9,16,D,2,11/27/21 14:00
52768,18,12,9,17,D,2,11/27/21 14:00
52770,15,20,12,20,C,2,11/27/21 14:00
52780,17,18,15,16,B,2,11/27/21 14:00
52781,15,20,16,19,B,2,11/27/21 14:00
52791,16,19,18,18,B,2,11/27/21 14:00
52792,14,16,8,18,C,2,11/27/21 14:00
52800,11,13,6,16,D,2,11/27/21 14:00
52802,16,19,16,17,B,2,11/27/21 14:00
52813,19,19,17,19,B,2,11/27/21 14:00
52819,9,9,4,11,D,2,11/27/21 14:00
52820,19,19,18,20,A,2,11/27/21 14:00
52838,16,21,14,17,B,2,11/27/21 14:00
52842,15,21,12,20,C,2,11/27/21 14:00
52844,13,12,13,17,D,2,11/27/21 14:00
52847,13,17,11,20,C,2,11/27/21 14:00
52853,13,14,10,18,D,2,11/27/21 14:00
52893,15,18,15,18,C,2,11/27/21 14:00
53469,12,6,12,10,E,2,11/27/21 14:00
53558,14,15,6,12,D,2,11/27/21 14:00
53576,17,18,11,15,C,2,11/27/21 14:00
53598,15,13,11,18,C,2,11/27/21 14:00
53610,16,9,7,18,D,2,11/27/21 14:00
53733,16,19,18,20,B,2,11/27/21 14:00
52441,18,17,14,17,C,2,11/27/21 14:00
52531,19,14,14,18,C,2,11/27/21 14:00
52552,12,13,7,17,D,2,11/27/21 14:00
52571,17,14,10,18,C,2,11/27/21 14:00
52591,16,12,7,17,D,2,11/27/21 14:00
52595,9,8,6,12,D,2,11/27/21 14:00
52606,11,15,6,11,D,2,11/27/21 14:00
52630,17,19,16,19,B,2,11/27/21 14:00
52633,16,20,14,20,B,2,11/27/21 14:00
52635,16,20,14,16,B,2,11/27/21 14:00
52661,11,11,8,15,D,2,11/27/21 14:00
52664,15,16,17,13,C,2,11/27/21 14:00
52674,13,19,13,20,C,2,11/27/21 14:00
52685,16,16,14,16,C,2,11/27/21 14:00
52714,9,13,9,14,D,2,11/27/21 14:00
52717,17,20,15,20,B,2,11/27/21 14:00
52719,10,12,13,20,D,2,11/27/21 14:00
52724,16,21,16,19,B,2,11/27/21 14:00
52726,12,14,6,11,D,2,11/27/21 14:00
52730,15,21,17,20,B,2,11/27/21 14:00
52744,17,15,10,13,C,2,11/27/21 14:00
52753,16,12,12,6,D,2,11/27/21 14:00
52761,17,19,16,20,B,2,11/27/21 14:00
52790,7,8,10,5,E,2,11/27/21 14:00
52825,17,25,17,19,A,2,11/27/21 14:00
52829,17,16,19,19,B,2,11/27/21 14:00
52839,12,13,7,9,E,2,11/27/21 14:00
52843,17,20,16,19,B,2,11/27/21 14:00
52846,8,11,4,12,D,2,11/27/21 14:00
52855,14,16,6,11,D,2,11/27/21 14:00
52856,15,17,15,16,C,2,11/27/21 14:00
52859,16,12,15,12,C,2,11/27/21 14:00
52860,15,19,16,20,B,2,11/27/21 14:00
52943,14,12,11,12,D,2,11/27/21 14:00
53483,18,18,12,20,C,2,11/27/21 14:00
53535,14,18,14,20,C,2,11/27/21 14:00
53612,13,15,14,13,C,2,11/27/21 14:00
53618,10,12,12,10,E,2,11/27/21 14:00
53590,10,3,7,0,E,2,11/27/21 14:00
52417,16,12,15,14,C,2,11/27/21 14:00
52464,15,10,9,12,D,2,11/27/21 14:00
52480,10,8,7,12,D,2,11/27/21 14:00
52493,15,11,7,11,D,2,11/27/21 14:00
52505,13,15,11,19,C,2,11/27/21 14:00
52530,12,9,8,12,D,2,11/27/21 14:00
52551,16,18,15,19,C,2,11/27/21 14:00
52582,13,11,9,15,D,2,11/27/21 14:00
52590,11,11,8,9,E,2,11/27/21 14:00
52596,16,12,10,12,C,2,11/27/21 14:00
52609,15,19,15,20,C,2,11/27/21 14:00
52616,17,22,17,20,B,2,11/27/21 14:00
52617,14,14,8,15,D,2,11/27/21 14:00
52619,7,8,7,0,E,2,11/27/21 14:00
52626,15,12,11,14,D,2,11/27/21 14:00
52629,15,18,14,20,C,2,11/27/21 14:00
52652,17,17,17,19,B,2,11/27/21 14:00
52656,15,25,16,16,B,2,11/27/21 14:00
52670,18,19,11,13,C,2,11/27/21 14:00
52672,7,6,5,10,E,2,11/27/21 14:00
52676,19,18,18,13,C,2,11/27/21 14:00
52679,13,12,9,11,D,2,11/27/21 14:00
52692,17,12,8,12,D,2,11/27/21 14:00
52693,19,18,17,20,B,2,11/27/21 14:00
52694,5,8,4,15,D,2,11/27/21 14:00
52706,6,8,7,11,D,2,11/27/21 14:00
52709,12,11,9,20,D,2,11/27/21 14:00
52718,16,19,15,18,C,2,11/27/21 14:00
52720,13,15,8,16,D,2,11/27/21 14:00
52728,19,20,18,20,A,2,11/27/21 14:00
52735,16,18,16,20,C,2,11/27/21 14:00
52739,13,16,13,17,C,2,11/27/21 14:00
52749,11,5,4,14,D,2,11/27/21 14:00
52755,16,21,15,19,B,2,11/27/21 14:00
52763,16,9,5,19,D,2,11/27/21 14:00
52765,17,16,16,20,C,2,11/27/21 14:00
52766,17,24,19,20,A,2,11/27/21 14:00
52774,16,17,15,20,C,2,11/27/21 14:00
52775,15,21,13,20,C,2,11/27/21 14:00
52776,9,9,4,11,D,2,11/27/21 14:00
52778,12,18,5,13,D,2,11/27/21 14:00
52783,14,15,10,17,C,2,11/27/21 14:00
52786,14,11,13,16,C,2,11/27/21 14:00
52796,17,17,8,19,C,2,11/27/21 14:00
52798,16,16,18,20,C,2,11/27/21 14:00
52804,12,20,12,19,C,2,11/27/21 14:00
52805,15,16,12,20,C,2,11/27/21 14:00
52807,13,17,8,16,D,2,11/27/21 14:00
52816,15,15,9,19,C,2,11/27/21 14:00
52817,18,19,14,19,C,2,11/27/21 14:00
52868,15,15,12,11,C,2,11/27/21 14:00
52876,15,16,13,13,C,2,11/27/21 14:00
52879,17,22,18,14,B,2,11/27/21 14:00
52882,16,15,7,15,D,2,11/27/21 14:00
52883,13,19,14,20,C,2,11/27/21 14:00
52885,12,11,14,15,D,2,11/27/21 14:00
52887,15,22,16,19,B,2,11/27/21 14:00
52888,17,21,13,20,B,2,11/27/21 14:00
52973,11,17,6,14,D,2,11/27/21 14:00
53574,8,10,6,11,D,2,11/27/21 14:00
53597,15,11,11,18,D,2,11/27/21 14:00
53601,14,7,8,15,D,2,11/27/21 14:00
53616,15,17,17,20,C,2,11/27/21 14:00
52721,9,15,13,13,D,2,11/27/21 14:00
53835,11,3,7,12,E,3,12/4/21 11:00
53834,25,22,20,14,C,3,12/4/21 11:00
53842,5,1,5,5,E,3,12/4/21 11:00
53830,19,18,21,19,C,3,12/4/21 11:00
53837,21,7,15,10,E,3,12/4/21 11:00
53832,22,18,12,16,C,3,12/4/21 11:00
53831,19,24,20,14,C,3,12/4/21 11:00
53833,26,21,19,14,C,3,12/4/21 11:00
54636,14,10,14,12,C,1,4/23/22 15:00
54201,25,16,16,19,A,1,4/23/22 15:00
54213,20,9,16,15,B,1,4/23/22 15:00
54555,20,13,17,17,B,1,4/23/22 15:00
53967,25,12,16,15,B,1,4/23/22 15:00
54121,18,7,15,15,C,1,4/23/22 15:00
54008,15,8,9,12,D,1,4/23/22 15:00
54017,11,7,9,10,E,1,4/23/22 15:00
54548,19,8,10,6,D,1,4/23/22 15:00
54007,21,9,17,14,C,1,4/23/22 15:00
54090,23,14,18,16,B,1,4/23/22 15:00
53961,22,9,15,16,B,1,4/23/22 15:00
54112,14,7,7,7,E,1,4/23/22 15:00
54571,26,12,16,17,B,1,4/23/22 15:00
54330,23,13,16,14,C,1,4/23/22 15:00
54186,26,11,18,16,B,1,4/23/22 15:00
54387,20,9,15,12,C,1,4/23/22 15:00
53965,23,11,15,19,B,1,4/23/22 15:00
54577,15,6,15,7,E,1,4/23/22 15:00
54160,18,9,13,10,D,1,4/23/22 15:00
53974,23,10,15,14,C,1,4/23/22 15:00
54165,25,15,16,14,B,1,4/23/22 15:00
54012,21,9,17,12,C,1,4/23/22 15:00
53903,7,3,7,7,E,1,4/23/22 15:00
55234,25,13,15,10,C,1,4/23/22 15:00
55050,16,8,8,11,D,1,4/23/22 15:00
54204,17,7,11,15,D,1,4/23/22 15:00
55153,17,10,13,12,C,1,4/23/22 15:00
54456,23,6,16,10,D,1,4/23/22 15:00
54073,16,5,7,9,E,1,4/23/22 15:00
55333,22,8,13,10,D,1,4/23/22 15:00
53982,24,11,15,18,B,1,4/23/22 15:00
54460,19,8,14,18,C,1,4/23/22 15:00
54235,13,8,13,11,D,1,4/23/22 15:00
54553,22,11,9,13,C,1,4/23/22 15:00
54264,20,12,13,17,B,1,4/23/22 15:00
54603,23,7,13,10,D,1,4/23/22 15:00
